cluster,minLat,maxLat,minLng,maxLng
715,25.1783,25.1783,56.1541,56.1541
716,-28.7374,-28.7374,31.0618,31.0618
717,45.0709,45.1007,23.9956,24.0126
718,-21.6968,-21.6968,-46.9398,-46.9398
719,8.80064,9.01103,-80.1678,-79.5161
720,40.99,41.359,-79.2426,-79.1319
721,-18.0362,-18.0362,28.6842,28.6842
722,45.3367,45.3505,-73.8312,-73.772
723,32.6552,33.0225,-6.1614,-5.92373
724,-24.9044,-24.7196,33.3707,33.5748
725,-23.242,-23.0578,30.6825,30.7046
726,45.5728,45.5728,-120.002,-120.002
727,-27.7513,-27.7513,27.664,27.664
728,-23.0627,-23.0627,-45.6231,-45.6231
729,-23.6894,-23.2947,33.4186,33.4679
730,-4.65996,-3.90354,104.218,104.787
731,49.6247,49.6247,31.223,31.223
732,-0.560615,0.125662,34.4898,35.5731
733,33.0736,33.5139,63.5929,63.8569
734,35.0342,35.0342,6.9867,6.9867
735,-27.195,-27.195,149.128,149.128
736,49.8018,50.1269,17.7986,18.0255
737,39.1375,39.1954,-88.2883,-88.025
738,38.4217,38.4217,-81.1983,-81.1983
739,13.6097,13.6097,44.0349,44.0349
740,15.4695,15.4695,47.415,47.415
741,9.26816,9.67362,41.6907,42.1857
742,4.13428,4.70359,45.201,45.5507
743,26.5766,26.5766,73.762,73.762
744,39.0794,39.6615,-77.5231,-76.6469
745,30.8939,30.8939,118.323,118.323
746,58.4808,58.4808,108.345,108.345
747,3.41039,3.41039,-65.5304,-65.5304
748,4.36347,5.15947,95.7105,95.9621
749,37.7043,37.9198,46.1693,46.4851
750,27.4105,27.4105,92.3599,92.3599
751,6.2298,6.61336,-10.5823,-10.0479
752,17.3204,17.5507,101.323,101.593
753,49.6542,49.6542,-69.5894,-69.5894
754,48.4439,48.4439,136.205,136.205
755,42.5324,42.5324,-0.039184,-0.039184
756,47.942,47.942,106.98,106.98
757,11.558,11.558,38.95,38.95
758,38.7474,39.0121,127.46,127.54
759,16.3551,16.3551,33.0459,33.0459
760,37.0785,37.3311,-78.5415,-78.4245
761,15.5737,16.276,32.4508,32.604
762,13.9861,13.9861,105.076,105.076
763,23.595,23.6058,-110.096,-110.047
764,45.2409,45.2409,-62.9104,-62.9104
765,36.0084,36.0084,-100.889,-100.889
766,44.4291,44.8711,16.9472,17.7749
767,25.8792,25.8792,-101.877,-101.877
768,42.3331,42.3869,-72.2832,-71.585
769,14.8405,15.0341,78.7288,79.054
770,7.04878,7.04878,28.8983,28.8983
771,16.9874,17.0009,81.7657,82.1012
772,64.3628,64.3628,-16.7921,-16.7921
773,36.4069,36.4069,53.0682,53.0682
774,25.8386,25.8386,32.7554,32.7554
775,41.263,41.263,25.0311,25.0311
776,9.91226,9.91226,-65.5673,-65.5673
777,37.7648,37.7648,-6.49679,-6.49679
778,5.51372,6.0074,117.183,117.312
779,37.384,37.9526,-121.357,-120.452
780,-23.2873,-23.2873,46.1824,46.1824
781,-13.7619,-13.7619,-72.3791,-72.3791
782,41.8434,41.8434,-89.0638,-89.0638
783,-17.4667,-17.399,34.85,35.1463
784,37.9384,38.1186,-84.7835,-84.6831
785,-9.14637,-9.1371,-70.2968,-70.2658
786,-18.0116,-17.8703,145.536,145.709
787,45.9476,45.9476,-95.3809,-95.3809
788,3.30559,3.30559,46.6188,46.6188
789,26.0024,26.0024,115.176,115.176
790,65.547,65.547,21.4825,21.4825
791,49.5355,49.6816,16.6355,17.1002
792,51.0166,51.0166,16.7191,16.7191
793,51.8508,51.8508,14.5282,14.5282
794,40.3845,40.3845,-104.97,-104.97
795,24.0572,24.0572,86.2554,86.2554
796,35.7791,35.7791,-112.602,-112.602
797,18.3168,18.3168,29.6279,29.6279
798,-22.673,-22.673,-69.2465,-69.2465
799,32.0529,32.0529,-8.05774,-8.05774
800,21.6936,21.6936,110.884,110.884
801,31.3876,31.4717,-116.395,-115.892
802,15.9418,15.978,-92.6243,-92.6201
803,31.8122,32.1426,-7.11362,-6.53758
804,38.0496,38.1123,-1.33823,-1.0908
805,16.8657,16.8657,-98.4104,-98.4104
806,-25.9956,-25.9956,-53.1347,-53.1347
807,9.43645,9.43645,-74.7673,-74.7673
808,-27.4068,-27.4068,-52.7608,-52.7608
809,39.6015,39.6472,27.2158,27.2944
810,3.64911,3.64911,43.7102,43.7102
811,16.2641,16.2641,-92.2262,-92.2262
812,9.71488,9.71488,105.641,105.641
813,38.6249,38.6249,-7.32497,-7.32497
814,-6.08419,-6.08419,34.0253,34.0253
815,-23.8999,-23.8999,-49.0558,-49.0558
816,22.6243,22.7069,39.3523,39.3648
817,43.3672,43.7754,82.5109,83.1199
818,37.418,37.5096,22.2918,22.5987
819,-19.298,-19.298,-44.4386,-44.4386
820,41.2971,41.2971,-120.005,-120.005
821,30.0776,30.0776,52.6964,52.6964
822,18.9038,18.9038,43.4738,43.4738
823,-2.75775,-2.75775,-80.1618,-80.1618
824,30.4282,30.4282,30.6766,30.6766
825,-13.0626,-12.843,-65.894,-65.6191
826,7.46328,7.46328,4.03785,4.03785
827,32.8139,32.8139,59.4723,59.4723
828,60.8855,60.8855,89.0683,89.0683
829,5.99224,5.99224,37.5439,37.5439
830,47.2248,47.3337,39.6729,40.082
831,36.2132,36.2132,67.037,67.037
832,23.8505,23.8505,109.438,109.438
833,25.4892,25.4892,117.365,117.365
834,-31.4163,-31.4163,24.7505,24.7505
835,38.4007,38.6872,47.6991,48.0198
836,35.6264,35.6264,59.9829,59.9829
837,-36.9193,-36.9193,-71.9148,-71.9148
838,23.5684,23.5684,55.9204,55.9204
839,35.3672,35.3672,139.129,139.129
840,49.4622,49.4622,0.929309,0.929309
841,46.7637,47.0273,22.2312,22.8609
842,26.8739,26.8739,103.687,103.687
843,12.7493,12.7493,23.7585,23.7585
844,34.9725,34.9725,74.5774,74.5774
845,33.9474,33.9474,135.571,135.571
846,26.94,26.94,99.4781,99.4781
847,35.2403,35.6268,104.42,104.559
848,9.39943,9.72651,76.423,76.7275
849,33.2972,33.2972,132.779,132.779
850,37.1834,37.1834,46.173,46.173
851,40.6106,40.6971,38.1099,38.7219
852,33.9398,33.9449,74.8298,75.3419
853,18.7332,18.8234,75.2343,75.4418
854,39.4015,39.6237,43.5376,43.8014
855,27.2307,27.2307,112.648,112.648
856,-3.59393,-3.00967,39.7108,40.005
857,26.5269,26.5269,32.5751,32.5751
858,31.1246,31.1246,35.7269,35.7269
859,36.5465,37.4938,56.6552,57.9285
860,32.7438,32.7521,-17.0049,-16.9761
861,-0.852182,-0.852182,39.8117,39.8117
862,-1.8476,-1.8476,34.2604,34.2604
863,0.22722,1.63561,34.0375,34.2759
864,34.5237,34.5539,38.3799,38.3904
865,-8.02272,-7.12687,112.368,113.342
866,31.4835,31.4835,-96.9889,-96.9889
867,29.6688,29.6688,32.2236,32.2236
868,13.8493,13.8493,78.9883,78.9883
869,-18.7466,-18.7466,145.996,145.996
870,-0.823791,-0.823791,26.7574,26.7574
871,-2.3061,-2.3061,36.7352,36.7352
872,-10.1112,-10.0704,-73.0124,-72.7401
873,-14.556,-14.1158,131.732,132.648
874,33.3837,33.5033,-80.5265,-80.4927
875,35.1755,35.1755,-119.707,-119.707
876,-6.77841,-6.77841,-75.7124,-75.7124
877,-20.8879,-20.8879,-57.8725,-57.8725
878,-15.8678,-15.6996,-64.5579,-64.425
879,32.1096,32.1096,61.9152,61.9152
880,27.187,27.187,60.1151,60.1151
881,-16.5749,-16.5749,137.79,137.79
882,-31.5385,-31.5385,28.6857,28.6857
883,32.4653,32.8939,-86.6291,-86.3593
884,2.16964,2.27983,43.6553,44.0844
885,-13.8676,-13.8676,35.1972,35.1972
886,40.7361,40.7361,22.2868,22.2868
887,46.5334,46.5334,39.3706,39.3706
888,-31.3201,-31.3201,-52.2934,-52.2934
889,30.3557,30.3557,113.08,113.08
890,14.5118,14.5118,43.6641,43.6641
891,-17.3257,-17.3257,23.1216,23.1216
892,32.3567,32.3567,-82.0641,-82.0641
893,31.6288,31.9961,50.6564,50.8055
894,-5.06649,-5.06649,16.0739,16.0739
895,45.4629,45.4629,-79.9563,-79.9563
896,-15.4533,-15.3154,166.967,166.98
897,4.73891,4.73891,18.107,18.107
898,-25.0627,-25.0627,-60.1238,-60.1238
899,39.3942,39.593,-84.7486,-84.3936
900,-33.9204,-33.2449,150.612,151.153
901,36.2104,36.2104,70.1197,70.1197
902,30.4727,30.4727,63.8934,63.8934
903,-28.1884,-28.1884,-51.6527,-51.6527
904,34.9912,35.5681,-81.7756,-81.5814
905,50.5111,50.7686,21.4107,21.6586
906,-3.61067,-3.61067,103.962,103.962
907,-34.03,-33.1981,21.7858,22.0037
908,34.4548,34.9404,67.6631,68.2157
